"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"162","1_147",21,205732.091111111,149.959324157697,21,44,76,205732.091111111,54233.9166666667,15314.5,149.959324157697,265.258238486492,63.6619772367581,"1_147_A_4",12792.5277216283,7350.48262728636,29.7746681388889,556.688623170318,0,127.323954473516,127.323954473516,95.4929658551372,56.5884242104517,14.1471060526129,14.1471060526129,70.7355302630646,50.9295817894065,22.9796823379924,13.2039390088945,26.0959043094521,23.3815789473684,147,"A","4",1,6,4,4,NA,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","1_147",1,497000,4767000,0,2002,"","3-2 ","1992","02","2027","2005","",1,"1","1",100,100,1,2,1,3,2,4,"","",1,2,1,1,6,3,NA,NA,"0","0","","0","",243,NA,9.8,NA,2,"2",3,"PARCELA CLASIFICADA COMO A4, YA QUE NO HA SIDO POSIBLE LOCALIZAR LOS PIES DEL IFN2. 
01,PARCELA LOCALIZADA MEDIANTE ORTOFOTO.
01,CLAESP. RESTO DE ESPECIES=20%
01,PIES 6, 7 Y 8, ENTRAN POR CORRECCION DE PENDIENTE. 
01,LE HE BAJADO LA CALIDAD A LA MAYORIA DE LOS PIES AL PRESENTAR DAÑOS EN EL FUSTE POR HIEDRA.
01,A MAS DE 25 METROS, HAY CASTAÑO.
01,A MAS DE 10 METROS, HAY TOJO.",10,9900000010051020,"09/15/05 00:00:00","12/30/99 11:44:04","09/15/05 00:00:00","12/30/99 13:15:46",NA,"1002","58","230","10",224348,38,2,224348,39,1,"T",9900000010051024,"A4",87,10,1,21,5-09-15,2005,9
"171","1_153",21,305586.722222222,325.383439210097,21,NA,NA,305586.722222222,NA,NA,325.383439210097,NA,NA,"1_153_A_1",11203.0932830642,5156.62015617741,30.5586722222222,325.383439210097,0,0,0,0,0,99.0297423682904,155.618166578742,70.7355302630646,0,34.4304347826087,15.8478260869565,34.5799671838303,16.8125,153,"A","1",1,9,4,4,NA,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","1_153",1,492000,4765990,0,1992,"02","2031","2002","","3-2 ","2005","",1,"1","1",100,80,1,1,1,3,2,4,"","",1,2,1,1,6,2,NA,NA,"0","0","","0","",390,NA,4.5,NA,1,"1",1,"PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA  Y PIES. 
01,CLAESP. RESTO DE ESPECIES=10%
01,PIE 14, ENTRA POR CORRECCION DE PENDIENTE. 
01,PIE 21, COMPROBADO RUMBO. 
01,PIE 23, COMPROBADO DIAMETRO. 
01,PIES 22 Y 23, MEDIDOS SUS DIAMETROS A 1.50 METROS, DEBIDO A BIFURCACION. PIE 4, BIFURCADO POR ENCIMA DE 6 METROS.",10,9900000010051020,"10/06/05 00:00:00","12/30/99 14:47:09","10/06/05 00:00:00","12/30/99 15:44:24",NA,"1002","305","360","8",289875,4,36,289875,5,35,"T",9900000010051024,"A1",43,10,1,21,5-10-06,2005,9
"172","1_154",21,332121.254444444,670.006942651748,21,44,NA,332121.254444444,9663.625,NA,670.006942651748,63.6619772367581,NA,"1_154_A_1",16766.2588258755,9542.15229695715,34.1784879444444,733.668919888506,0,127.323954473516,127.323954473516,63.6619772367581,226.353696841807,84.8826363156775,56.5884242104517,42.4413181578388,5.09295817894065,22.8526224450444,13.0060740455071,24.3546235645371,16.116847826087,154,"A","1",1,7,4,3,NA,NA,NA,NA,NA,NA,NA,2,"2",1,"IFN3","1_154",1,494024,4765953,0,1995,"17","631 ","2002","","3-2 ","2005","",1,"1","2",100,90,1,3,1,3,2,4,"","",1,2,1,1,6,2,NA,NA,"0","0","","0","",145,NA,7.2,NA,1,"1",2,"PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES. 
01,EL SUBPISO LO FORMA EL AVELLANO CON EL RESTO DE ESPECIES FORESTALES
01,CLAESP. RESTO DE ESPECIES=10%
01,PARCELA DESPLAZADA EN EL IFN2.
01,PIE 37, COMPROBADA FORMA. 
01,PIES 7, 13 Y 16, COMPROBADO DIAMETRO. 
01,PIES 8, 13, 13  Y 37, COMPROBADA ALTURA. 
01,PIES 21 Y 30, ENTRAN POR CORRECCION DE PENDIENTE. 
01,LE HE BAJADO LA CALIDAD A ALGUNOS PIES YA QUE TIENEN EL FUSTE LLENO DE HIEDRA.
01,A MAS E 25 METROS, HAY ACEBO.
01, A MAS DE 10 METROS, HAY TORVISCO 
01,HAY GRAN CANTIDAD DE ARBOLES MUERTOS DEBIDO A LA HIEDRA.",10,9900000010051020,"10/06/05 00:00:00","12/30/99 11:04:25","10/06/05 00:00:00","12/30/99 12:44:31",NA,"1002","77","100","7",289875,2,38,289875,3,37,"T",9900000010051024,"A1",47,10,1,21,5-10-06,2005,9
"209","1_189",43,23918.4722222222,28.2942121052258,21,25,35,272265.712222222,125033.87,42169.4722222222,212.772475031298,45.8366236104659,42.4413181578388,"1_189_A_1",13564.4150485179,7543.51988937426,46.3387526666667,329.344628904829,0,0,0,0,14.1471060526129,42.4413181578388,84.8826363156775,70.7355302630646,117.138038115635,41.1860824742268,22.9046391752577,42.325484329318,24.63,189,"A","1",3,1,3,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","1_189",1,510000,4763000,0,1992,"3","2093","2002","","4-4 ","2005","",1,"1","2",100,90,1,2,2,2,2,4,"","",1,2,1,1,9,2,NA,NA,"0","2","","0","",245,NA,5.2,NA,2,"1",2,"REJON  ENCONTRADO POR PIES DEL IFN2. 
01,LA PARCELA ES UNA ANTIGUA REPOBLACION CERCANA A UN REBOLLAR. 
01,NO ME COINCIDEN LAS PROPORCIONES DE LAS ESPECIES CON LAS TESELADAS. DEJO UN 10% DE OCUPACION AL ALERCE (035). 
01,PIE 23 PERIMETRO A CINTA. 
01,PIE 36 PERIMETRO A CINTA. 
01,PIES 23, 26 Y 36 FORMA COMPROBADA. 
01,TODOS LOS PIES TIENEN LA ALTURA COMPROBADA.
01,PARA MODELO DE COMBUSTIBLE HAY MUCHO HELECHO.
01,
01,
01,",22,9900000010051006,"07/05/05 00:00:00","12/30/99 10:03:01","07/05/05 00:00:00","12/30/99 12:47:46",NA,"1002","70","270","13",222025,10,30,222025,11,29,"T",9900000010051024,"A1",72,63,1,21,5-07-05,2005,9
"225","1_219",21,295604.898055556,409.841662344196,21,25,43,295604.898055556,24728.5555555556,23419.1388888889,409.841662344196,28.2942121052258,28.2942121052258,"1_219_A_1",14093.87756609,8014.26484327496,34.37525925,466.430086554648,0,0,0,31.8309886183791,113.176848420903,183.912378683968,99.0297423682904,28.2942121052258,10.1859163578813,30.2164846830452,17.182135274492,30.6326643489224,18.7331606217617,219,"A","1",1,6,4,2,42,8,4,NA,NA,NA,NA,2,"2",1,"IFN3","1_219",1,530000,4768000,0,1995,"06","9652","2002","","4-1 ","2005","",1,"1","2",100,85,1,3,1,3,2,4,"","",1,2,1,1,7,3,NA,NA,"0","0","","0","",282,NA,4.5,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
01,BOSQUE DE PINO SILVESTRE Y LARICIO NATURALIZADO CON SUBPISO DE ACEBO PRINCIPALMENTE.
01,[CLAESP. RESTO DE ESPECIES=20%].
01,CON RUMBO 106 NO ENTRA 021 POR DIAM.
01,[PIES MAYORES]CON RUMBO 246 NO ENTRA 021 POR DISTANCIA.
01,[PIESMAY 031-025]ESPECIE COMPROBADA.
01,[PIESMAY 032-025]ESPECIE COMPROBADA.",20,9900000010051004,"06/13/05 00:00:00","12/30/99 12:16:56","06/13/05 00:00:00","12/30/99 13:59:07",NA,"1058","149","203","10",224368,6,34,224368,7,33,"T",9900000010051276,"A1",42,3,1,21,5-06-13,2005,9
"255","1_251",65,29123.5,381.971863420549,21,65,NA,300905.920555556,29123.5,NA,528.535882125619,381.971863420549,NA,"1_251_A_1",17553.3896595368,9734.69441033321,33.0029420555556,910.507745546167,0,381.971863420549,63.6619772367581,63.6619772367581,212.206590789194,84.8826363156775,70.7355302630646,28.2942121052258,5.09295817894065,19.2786824114357,10.6915009322561,21.4827347135011,15.554347826087,251,"A","1",2,2,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","1_251",1,523000,4764000,0,1995,"17","9644","2002","","3-4 ","2005","",1,"1","2",100,90,1,3,1,2,2,4,"","",1,2,1,1,8,2,NA,NA,"0","0","","0","",66,NA,10,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
01,PINAR DE SILVESTRE CON SUBPISO DE ACEBO.
01,[PIESMAY 003-021]RUMBO Y FORMA COMPROBADA.
01,[PIESMAY 006-021]ENTRA POR PENDIENTE.
01,[PIESMAY 010-021]ENTRA POR PENDIENTE.
01,[PIESMAY 025-021]ENTRA POR PENDIENTE.
01,ALGUNOS PIES TIENEN PERFORADORES EN EL TRONCO A BASTANTE ALTURA PERO DE FORMA LEVE.
01,[PIESMAY 031-065]FORMA COMPROBADA.
01,[PIESMAY 033-065]FORMA COMPROBADA.
01,CON RUMBO 342 NO ENTRA 065 POR DIAMETRO.
01,",20,9900000010051004,"08/19/05 00:00:00","12/30/99 09:25:56","08/19/05 00:00:00","12/30/99 10:37:54",NA,"1058","275","361","10",223973,26,14,223973,27,13,"T",9900000010051276,"A1",33,18,1,21,5-08-19,2005,9
"277","1_283",21,291734.6275,344.482032381125,21,25,43,291734.6275,91232.2847222222,9538.77777777778,344.482032381125,307.699556644331,14.1471060526129,"1_283_A_1",16592.6313932918,8252.84163974622,39.250569,666.328695078068,0,127.323954473516,0,190.985931710274,56.5884242104517,127.323954473516,56.5884242104517,56.5884242104517,50.9295817894065,24.9015711252654,12.3855414012739,27.3863263803575,17.5110526315789,283,"A","1",1,8,4,2,48,8,4,NA,NA,NA,NA,2,"2",1,"IFN3","1_283",1,514000,4762000,0,1992,"4","2275","2002","","3-3 ","2005","",1,"1","2",95,75,1,2,3,2,2,4,"","",1,2,1,1,8,2,NA,NA,"0","0","","0","",310,NA,7.5,NA,1,"1",2,"REJON ENCONTRADO  POR PIES DEL IFN2. 
01,DEJO UN 10% DE OCUPACION AL RESTO DE ESPECIES. 
01,EL PIE 1 LO DARIA COMO ULTIMO A 396G. 
01,PIE 7 ALTURA  Y FORMAS COMPROBADAS. 
01,PIE 9 ENTRA POR PENDIENTE Y ESPECIE COMPROBADA. 
01,PIE 12, 31, 33, 34 Y 35  ESPECIE COMPROBADA. 
01,PIE 20 Y 33 ALTURA COMPROBADA. 
01,PIE 21 Ø COMPROBADO. 
01,A 13M Y 220G NO 043 POR Ø. 
01,PIES 26 Y 27 ESPECIE COMPROBADA. 
01,PIE 28 POR PENDIENTE. 
01,FUERA DE 25 M.  HAY ABEDUL.",22,9900000010051006,"07/28/05 00:00:00","12/30/99 12:59:50","07/28/05 00:00:00","12/30/99 16:08:59",NA,"1002","110","310","10",224369,14,26,224369,15,25,"T",9900000010051024,"A1",48,63,1,21,5-07-28,2005,9
"281","1_285",21,180537.792222222,153.920513852429,21,25,NA,180537.792222222,62385.3788888889,NA,153.920513852429,52.6272345157201,NA,"1_285_A_1",7891.65187511696,3295.42688389565,24.2923171111111,206.547748368149,0,0,0,0,0,56.5884242104517,42.4413181578388,56.5884242104517,50.9295817894065,38.207397260274,15.9547945205479,38.6971782270972,16.5973684210526,285,"A","1",1,6,4,2,42,8,3,NA,NA,NA,NA,2,"2",1,"IFN3","1_285",1,516000,4762000,0,1992,"4","2273","2002","","3-3 ","2005","",1,"1","2",100,70,1,2,2,1,2,4,"","",1,2,1,1,7,2,NA,NA,"0","3","","0","",290,NA,3.5,NA,3,"2",2,"REJON ENCONTRADO POR PIES DEL IFN2. 
01,NO ME COINCIDEN LAS PROPORCIONES DE LAS OCUPACIONES CON LAS TESELADAS. 
01,EL CALCULO DE LA EDAD POR ESTIMACION CON TALADRO EN EL IFN2. 
01,PIE 17 ESPECIE COMPROBADA. 
01,A 359 G. Y 18 M. NO 021 POR Ø. 
01,PARCELA SIN REGENERACION. 
01,PENDIENTE DISTINTA AL IFN2.",22,9900000010051006,"07/18/05 00:00:00","12/30/99 14:13:26","07/18/05 00:00:00","12/30/99 16:16:13",NA,"1002","280","80","12",222025,38,2,222025,39,1,"T",9900000010051024,"A1",42,63,1,21,5-07-18,2005,9
"285","1_288",21,346546.958333333,445.633840657307,21,25,273,346546.958333333,60102.1666666667,52155.0486111111,445.633840657307,84.8826363156775,152.081390065589,"1_288_A_1",21405.4556517316,14290.3455013956,49.1104576388889,792.237938946323,0,0,127.323954473516,127.323954473516,155.618166578742,155.618166578742,183.912378683968,42.4413181578388,0,27.0189732142857,18.0379464285714,28.0940422875308,18.8125,288,"A","1",1,6,4,2,35,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","1_288",1,521000,4762000,0,1992,"4","2269","2002","","3-4 ","2005","",1,"1","2",100,95,1,3,1,3,2,4,"","",1,2,1,1,8,2,NA,NA,"0","3","1","0","",102,NA,5,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
01,PINAR DE SILVESTRE Y ALGUN LARICIO MAS AISLADO CON SUBPISO DE MAJUELO ENTRE OTRAS FRONDOSAS.
01,20% PARA EL SUBPISO DE MAJUELO.
01,PRESENTE EN LEVANAMIENTO LA TECNICO DE TRAGSATEC, GEMA SALVADOR.
01,CON RUMBO 177 NO ENTRA 041 POR DIAMETRO.
01,[PIESMAY 025-021]DIAM COMPROBADO.
01,[PIESMAY 999-021]NO ENTRA POR DISTANCIA LATERAL.
01,[PIESMAY 999-043]NO ENTRA DISTANCIA LATERAL.
01,[PIESMAY 038-025]ESP COMPROBADA.
01,[PIESMAY 032-025]ESP COMPROBADA.",20,9900000010051004,"07/27/05 00:00:00","12/30/99 10:27:20","07/27/05 00:00:00","12/30/99 13:11:39",NA,"1058","220","347","10",226737,23,17,226737,24,16,"T",9900000010051276,"A1",35,18,1,21,5-07-27,2005,9
"332","1_568",21,79337.6875,604.788783749202,21,NA,NA,79337.6875,NA,NA,604.788783749202,NA,NA,"1_568_A_3C",7688.77530076946,3565.07072525846,7.93376875,604.788783749202,0,381.971863420549,190.985931710274,31.8309886183791,0,0,0,0,0,12.7131578947368,5.89473684210526,12.9238814032904,6.5,568,"A","3C",1,6,3,2,25,5,4,NA,NA,NA,NA,2,"2",1,"IFN3","1_568",1,5e+05,4743000,0,1992,"10","1356","2002","","4-3 ","2005","",1,"1","2",80,50,1,3,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",182,NA,7,NA,2,"1",1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS, PIES MAYORES Y CROQUIS INFO2, AL ESTAR DESPLAZADA 22M A 147G.
01,PARCELA DESDOBLADA EN MONTE POR DOS TESELAS Y TRAS CONSULTA CON OFICINA TECNICA.
01,SUBPISO: ENEBROS, GUILLOMO, ENCINA, QUEJIGO, CORNEJO, ALADIERNO Y SABINA NEGRAL.
01,CLAESP. RESTO DE ESPECIES=10%
01,HAY ALGO DE PROCESIONARIA.
01,EN ZONA HAY HAYA, MAJUELO Y ENDRINO.
01,REGENERACION: PINO SILVESTRE DE LA 1 UN UNO, DE LA 2 UN DOS, DE LA 3 UN UNO Y 4 PIES MENORES CON H 30DMS; ENEBRO COMUN DE LA 1, 2 Y 3 UN DOS Y 6 PIES MENORES CON H 25DMS.
01,MODELO COMBUSTIBLE 05 COMPUESTO POR GENISTA HISPANICA, GENISTA SCORPIUS, TOMILLO, GAYUBA, ERICA VAGANS, ROSA, LAVANDA LATIFOLIA, DORICNIUM, MANZANILLA DE MONTE Y LITHODORA.
01,MAS QUE LOS DIAMETROS, ESTAN COMPROBADOS LOS CRECIMIENTOS.
01,ARB. NO ENTRA POR DIAM. A 83G.
01,COMPROBADA FORMA ARB. 6.
01,",5,9900000010051002,"06/10/05 00:00:00","12/30/99 08:52:51","06/10/05 00:00:00","12/30/99 09:24:51",NA,"1006","","","",NA,NA,NA,NA,NA,NA,"T",9900000010051024,"A3C",25,49,1,21,5-06-10,2005,9
"361","1_598",25,170418.308055556,206.689219428675,25,21,41,170418.308055556,134575.493055556,57303.3402777778,206.689219428675,300.626003618025,300.626003618025,"1_598_A_1",21153.608869783,15173.1249190787,42.1196819166667,1005.57629821973,0,254.647908947033,222.816920328653,159.154943091895,113.176848420903,84.8826363156775,113.176848420903,42.4413181578388,15.278874536822,21.0363041643219,15.0889842431064,23.093517437203,21.454802259887,598,"A","1",2,3,4,2,37,8,4,NA,NA,NA,NA,2,"2",1,"IFN3","1_598",1,522000,4760000,0,1996,"01","0008","1997","","1-2 ","2005","",1,"1","2",100,90,1,2,1,1,2,4,"","",1,2,1,1,8,3,NA,NA,"0","0","","0","",120,NA,8.8,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
01,PINAR DE REPOBLACION DE SILVESTRE Y LARICIO CON ALGUN RADIATA Y ROBLE PEDUNCULADO MAS AISLADOS.
01,[CLAESP. RESTO DE ESPECIES=20%].
01,CON RUMBO 9 NO ENRA 028 POR DIAMETRO.
01,[PIESMAY 004-057]ESP COMPROBADA.
01,[PIESMAY 010-041]ENTRA POR PENDIENTE.
01,[PIESMAY 009-057]ESP HT Y FORMA COMPROBADA.
01,[PIESMAY 018-041]HT COMPROBADA.SE LE PARTIO LA COPA.
01,[PIESMAY 022-025]ESP COMPROBADA.
01,[PIESMAY 024-041]FORMA COMPROBADA.
01,[PIESMAY 026-025]ESP COMPROBADA.
01,[PIESMAY 038-025]ESP COMPROBADA.
01,[PIESMAY 039-025]ESP COMPROBADA.",20,9900000010051004,"06/30/05 00:00:00","12/30/99 10:06:31","06/30/05 00:00:00","12/30/99 12:38:41",NA,"1058","30","25","10",226726,7,33,226726,8,32,"T",9900000010051276,"A1",37,18,1,21,5-06-30,2005,9
"373","1_610",21,162637.4375,581.587529822917,21,34,43,162637.4375,81323.7430555555,4692.25,581.587529822917,792.237938946323,31.8309886183791,"1_610_A_1",19347.8651796745,14987.6563587289,24.8653430555556,1405.65645738762,0,763.943726841098,350.14087480217,159.154943091895,99.0297423682904,28.2942121052258,0,0,5.09295817894065,13.7642914653784,10.6623892914654,15.0076499380363,12.7092391304348,610,"A","1",1,7,3,3,NA,NA,NA,NA,NA,NA,NA,2,"2",1,"IFN3","1_610",1,519000,4759000,0,1996,"01","0006","1997","","1-2 ","2005","",1,"1","2",100,95,1,2,1,2,2,4,"","",1,2,1,1,6,2,NA,NA,"0","3","2","5","",168,NA,3.5,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
01,PINAR DE SILVESTRE DE REPOBLACION CON ALGUNA PSEUDOTSUGA.[CLAESP. RESTO DE ESPECIES=10%].
01,PRESENTE LA TECNICO GEMA SALVADOR.
01,[PIESMAY 018-021]FORMA COMP.
01,CON RUMBO 302 NO ENTRA 043 POR DIAM.
01,CON RUMBO 021 NO ENTRA 021 POR DIAM.
01,CON RUMBO 346 NO ENTRA 043 POR DISANCIA LATERAL.",20,9900000010051004,"09/27/05 00:00:00","12/30/99 11:14:22","09/27/05 00:00:00","12/30/99 13:07:09",NA,"1058","46","276","10",224371,36,4,224371,37,3,"T",9900000010051276,"A1",19,18,1,21,5-09-27,2005,9
"393","1_634",41,30939.6944444444,33.3871702841665,28,41,NA,58297.75,30939.6944444444,NA,1145.91559026165,33.3871702841665,NA,"1_634_A_1",10346.627482639,6884.54768944355,8.92374444444444,1179.30276054581,0,1145.91559026165,0,0,0,14.1471060526129,14.1471060526129,0,5.09295817894065,8.77351247600768,5.83781190019194,9.81557993217876,8.85035211267606,634,"A","1",2,1,4,3,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","1_634",1,516000,4757000,0,1996,"2","4   ","2002","","1-1 ","2005","",1,"1","2",100,80,1,1,2,2,3,4,"","",1,2,1,1,4,2,NA,NA,"2","0","","3","9",200,NA,4.5,NA,2,"1",3,"PARCELA A1 ENCONTRADA POR LOS PIES DE ROBLE DEL IFN2 Y LOS TOCONES DEL CASTAÑO. 
01,LA ZONA SE CORTO A HECHO, LUEGO SE DESTOCONO EL SILVESTRE Y SE PLANTO RADIATA. 
01,AUNQUE LA PARCELA TOCA UN POCO LA TESELA CONTIGUO SE CONSIDERA A1.
01,PIES 4 Y 12  DISTANCIAS COMPROBADAS. ALTURAS COMP.
01,A 307 G. Y 5 M. NO ENTRA UN RADIATA POR Ø. 
01,A 380 G. Y 1.3 M. NO ENTRA UN RADIATA  POR Ø.
01,EN PREPARACION DEL SUELO, DESTOCONADOS PREVIOS A LA REPOBLACION.",22,9900000010051006,"06/09/05 00:00:00","12/30/99 14:31:40","06/09/05 00:00:00","12/30/99 15:45:59",NA,"1002","60","260","8",226771,38,2,226771,39,1,"T",9900000010051024,"A1",5,63,1,21,5-06-09,2005,9
"395","1_636",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_636_A_1",16585.7700468563,14349.5511402258,29.5615562222222,850.382544822563,0,127.323954473516,350.14087480217,127.323954473516,127.323954473516,14.1471060526129,70.7355302630646,28.2942121052258,5.09295817894065,19.5038928630843,16.874230577275,21.0383432856524,20.6603260869565,636,"A","1",3,2,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","1_636",1,519000,4757000,0,1996,"2","0006","1997","","1-2 ","2005","",1,"1","1",100,95,1,3,1,3,2,4,"","",1,2,1,1,9,3,NA,NA,"0","0","","0","",103,NA,2,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
01,BOSQUE MIXTO DE PINO SILVESTRE Y QUERCUS ROBUR PRINCIPALMENTE CON SUBPISO DE AVELLANO.
01,[CLAESP. RESTO DE ESPECIES=20%].
01,[PIESMAY 003-057]FORMA COMPROBADA.
01,[PIESMAY 004-057]FORMA COMPROBADA.
01,[PIESMAY 007-057]FORMA COMPROBADA..
01,[PIESMAY 012-043]FORMA COMPROBADA.
01,CON RUMBO 111 NO ENTRA 041 POR DIAMETRO MEDIDO A 1.4 MTS DEBIDO A ENGROSAMIENTO.
01,CON RUMBO 183 NO ENTRA 057 POR DISTANCIA LATERAL.
01,CON RUMBO 246 NO ENTRA 074 POR DIAMETRO.
01,CON RUMBO 252 NO ENTRA 074 POR DIAMETRO.
01,PIE 1 A 390 GRADOS ENTRA MUY JUSTO POR DISTANCIA.
01,",20,9900000010051004,"05/31/05 00:00:00","12/30/99 09:31:03","05/31/05 00:00:00","12/30/99 12:00:07",NA,"1058","305","107","10",224360,14,26,224360,15,25,"T",9900000010051024,"A1",36,63,1,21,5-05-31,2005,9
"432","1_755",21,409651.902777778,852.363139669928,21,NA,NA,409651.902777778,NA,NA,852.363139669928,NA,NA,"1_755_A_1",20722.3272682161,10857.9038953804,40.9651902777778,852.363139669928,0,0,63.6619772367581,222.816920328653,410.266075525775,127.323954473516,14.1471060526129,14.1471060526129,0,24.3116182572614,12.7385892116183,24.7371816003152,14.125,755,"A","1",1,10,4,2,40,8,3,NA,NA,NA,NA,2,"2",1,"IFN3","1_755",1,549000,4755000,0,1996,"03","0008","2002","","1-4 ","2005","",1,"1","2",100,90,1,1,3,1,3,4,"","",1,2,1,1,8,5,NA,NA,"0","3","","0","",365,NA,9,NA,2,"2",2,"REPOBLACION DE P. SILVESTRE.
01,EDAD DE LA MASA SEGUN IFN2.HAN ENTRESACADO LA MASA.
01,SIVESTRE A 3G Y 10.8M CONDM 22.4 Y 21.9CMS.
01,PINO A 70G Y 14.5M CON DM 22.2 Y 22.0
01,PINO A 122G Y 11.8M CON DM 22.0 Y 22.5CMS.
01,PIE 22 ENTRA JUSTO POR DISTANCIA.
01,PINO  295G Y 11M CON DM 22.0 Y 22.5CMS.
01,PIE 44, RUMBO COMPROBADO.
01,PIE 49 MEDIDO A 1.1M.
01,HAY CIPRES DE LAWSON FUERA DE LA PARCELA.
01,PRESENTE RUBEN VILLAR (TECNICO DE TRAGSATEC).",6,9900000010050998,"06/30/05 00:00:00","12/30/99 09:48:31","06/30/05 00:00:00","12/30/99 12:03:41",NA,"1051","0","255","11",224388,2,38,224388,3,37,"T",9900000010051276,"A1",40,53,1,21,5-06-30,2005,9
"433","1_762",21,358856.145833333,565.884242104517,21,43,NA,358856.145833333,135119.749722222,NA,565.884242104517,521.462329099312,NA,"1_762_A_1",24580.2996771878,16534.07652134,49.3975895555556,1087.34657120383,0,127.323954473516,222.816920328653,222.816920328653,169.765272631355,226.353696841807,99.0297423682904,14.1471060526129,5.09295817894065,22.6057637262555,15.205893832943,24.0504907893355,19.8505434782609,762,"A","1",1,5,4,2,60,6,3,NA,NA,NA,NA,2,"2",1,"IFN3","1_762",1,549000,4754000,0,1996,"4","0008","2002","","1-4 ","2005","",1,"1","2",100,90,1,3,1,2,2,4,"","",1,2,1,1,4,3,NA,NA,"0","0","","0","",205,NA,3.2,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.20% OCUPACION RESTO DE ESPECIES  Y AL SUBPISO DE ACEBO PRINCIPALMENTE.
01,SILVESTRE A 26G Y 15.1M SE VA.
01,PIE 5 PUNTA PARTIDA.
01,SILVESTRE A 328G Y 15.08M SE VA.
01,SILVESTRE A 16.7M Y 271G CON DM 41.0 Y 42.4CMS.
01,LARICIO A 381G Y 11.5M CON DM 22.5 Y 21.5CMS.
01,RUMBOS COMPROBADOS.
01,LA ZONA DONDE ESTA LA PARCELA HAY POCO PINO LARICIO,HAY OTRAS ZONAS EN LA MISMA TESELA CON MAS LARICIO
01,LLUVIA Y VIENTO DURANTE APEO.
01,",6,9900000010050998,"06/30/05 00:00:00","12/30/99 14:29:09","07/04/05 00:00:00","12/30/99 11:43:55",NA,"1051","220","360","9",224388,8,32,224388,9,31,"T",9900000010051276,"A1",60,53,1,21,5-06-30,2005,9
