"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"4088","13_220",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13_220_A_3E",8381.62981969618,3372.3164052916,14.8478354166667,378.435086907396,0,0,0,222.816920328653,141.471060526129,14.1471060526129,0,0,0,22.1481308411215,8.91121495327103,22.3506899473259,9.75,220,"A","3E",2,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","13_220",13,NA,NA,0,1997,"","3-3 ","1984","M","0004","2004","",1,"1","2",95,70,1,1,3,2,2,4,"","",1,2,1,1,7,3,NA,NA,"0","0","","5","",90,NA,6,NA,3,"2",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] DESPLAZADA 60 G. Y 25.0 M. POR TOCAR 2 TESELAS.
13,[PIESMAY 017-026] ENTRA POR CORRECCION DE PTE.",7,990,"07/16/04 11:17:25","","07/16/04 11:58:56","",NA,"130","279","55","10",422015,36,4,422015,37,3,"T",99,"A3E",20,68,1,26,4-07-16,2004,11
"4090","13_220",26,247330.777777778,668.45076098596,26,NA,NA,247330.777777778,NA,NA,668.45076098596,NA,NA,"13_220_A_3C",5861.32287642319,2210.48532072077,9.88524236111111,290.015674078565,0,0,95.4929658551372,95.4929658551372,70.7355302630646,28.2942121052258,0,0,0,20.2103658536585,7.6219512195122,20.8323366428253,8.86486486486486,220,"A","3C",1,10,3,3,NA,NA,NA,NA,NA,NA,NA,2,"2",1,"IFN3","13_220",13,NA,NA,0,1984,"M","0004","1997","","3-3 ","2004","",1,"1","2",80,50,1,1,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",342,NA,6.2,NA,1,"1",1,"REJON ENCONTRADO POR PIES MAYORES Y FOTOS AEREAS.
13,[PIES MAYORES] A 116 G. Y 7.5 M. NO ENTRA UN P. PINASTER POR DIAMETRO.
13,[PIESMAY 005-026] DIAMETRO COMPROBADO, CRECIMIENTO ALTO.",7,990,"07/16/04 10:01:09","","07/16/04 10:41:57","",NA,"130","","","",NA,NA,NA,NA,NA,NA,"T",99,"A3C",20,68,1,26,4-07-16,2004,11
"4094","13_221",26,340238.534722222,1053.95940091966,26,NA,NA,340238.534722222,NA,NA,1053.95940091966,NA,NA,"13_221_A_3C",20577.1425923511,10076.2762859736,34.0238534722222,1053.95940091966,0,127.323954473516,222.816920328653,364.287980854783,282.942121052258,56.5884242104517,0,0,0,19.5236577181208,9.56040268456376,20.2737864688675,10.9375,221,"A","3C",1,10,4,4,NA,NA,NA,NA,NA,NA,NA,2,"2",1,"IFN3","13_221",13,NA,NA,0,1984,"M","0004","1997","","3-4 ","2004","",1,"1","2",100,80,1,1,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",290,NA,4,NA,1,"1",1,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA A3C PORQUE TOCA 2 TESELAS.
13,[PIES MAYORES] A 60 G. Y 13.7 M. NO ENTRA UN P. PINASTER POR DIAMETRO.
13,
 A 321 G. Y 8.3 M. NO ENTRA UN P. PINASTER POR DIAMETRO.
13,
13,[PIESMAY 030-026] ENTRA POR CORRECCION DE PTE.
13,LA REGENERACION  ES ESCASA.",7,990,"07/21/04 12:43:04","","07/21/04 14:32:26","",NA,"130","","","",NA,NA,NA,NA,NA,NA,"T",99,"A3C",36,68,1,26,4-07-21,2004,11
"4095","13_222",26,44652.4166666667,70.7355302630646,26,23,NA,44652.4166666667,7569,NA,70.7355302630646,31.8309886183791,NA,"13_222_A_1",2537.99082583876,795.774715459477,5.22214166666667,102.566518881444,0,0,31.8309886183791,0,42.4413181578388,14.1471060526129,14.1471060526129,0,0,24.7448275862069,7.75862068965517,25.4610656114187,7.75862068965517,222,"A","1",1,9,4,2,35,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_222",13,NA,NA,0,1984,"M","0005","1997","","3-4 ","2004","",1,"1","2",95,50,2,1,3,2,2,4,"","",1,2,1,1,7,1,NA,NA,"0","0","","5","",260,NA,6.2,NA,2,"3",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, ORTOFOTO Y PIES MAYORES.
13,[PIESMAY 003-026] DIAMETRO Y ALTURA COMPROBADOS.",7,990,"07/08/04 10:45:00","","07/08/04 11:03:46","",NA,"130","379","274","10",422015,16,24,422015,17,23,"T",99,"A1",35,68,1,26,4-07-08,2004,11
"4097","13_223",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13_223_A_3E",24589.0850300465,13178.0292880089,33.9670138888889,1549.10811276111,0,509.295817894065,477.464829275686,350.14087480217,198.059484736581,14.1471060526129,0,0,0,15.8730593607306,8.50684931506849,16.7087083903293,11.125,223,"A","3E",2,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","13_223",13,NA,NA,0,1997,"","3-4 ","1984","M","0005","2004","",1,"1","2",95,80,1,3,3,2,3,4,"","",1,2,1,1,5,1,NA,NA,"0","0","","0","",20,NA,8.5,NA,2,"2",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] SUBPISO DE MADRONO.
13,[PIESMAY 018-026] ENTRA POR CORRECCION DE PTE.
13,[PIESMAY 038-026] ENTRA POR CORRECCION DE PTE.",7,990,"07/27/04 10:18:50","","07/27/04 11:29:33","",NA,"130","111","255","10",422006,20,20,422006,21,19,"T",99,"A3E",31,68,1,26,4-07-27,2004,11
"4101","13_223",26,646512.173611111,2521.72165387825,26,23,NA,646512.173611111,5903.36111111111,NA,2521.72165387825,14.1471060526129,NA,"13_223_A_3C",19157.1268223201,10504.2262440651,31.2745395833333,986.760647169751,0,0,413.802852038928,332.456992236404,155.618166578742,70.7355302630646,14.1471060526129,0,0,19.4141577060932,10.6451612903226,20.0883659424195,13.25,223,"A","3C",1,10,3,3,NA,NA,NA,NA,NA,NA,NA,2,"2",1,"IFN3","13_223",13,NA,NA,0,1984,"M","0005","1997","","3-4 ","2004","",1,"1","2",80,70,1,1,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",5,NA,10.2,NA,1,"1",1,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA A3C PORQUE TOCA 2 TESELAS.
13,[PIESMAY 009-026] ENTRA POR CORRECCION DE PTE.
13,[PIESMAY 021-026] P. E. COMPROBADO.
13,NO HAY REGENERACION EN 5 METROS.
13,",7,990,"07/27/04 08:40:06","","07/27/04 09:45:37","",NA,"130","","","",NA,NA,NA,NA,NA,NA,"T",99,"A3C",31,68,1,26,4-07-27,2004,11
"4109","13_228",26,55844.3125,88.4194128288307,26,NA,NA,55844.3125,NA,NA,88.4194128288307,NA,NA,"13_228_A_1",2442.32102115796,930.172222959299,5.58443125,88.4194128288307,0,0,0,31.8309886183791,14.1471060526129,28.2942121052258,0,14.1471060526129,0,27.622,10.52,28.3576814990224,10.52,228,"A","1",1,10,4,3,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","13_228",13,NA,NA,0,1984,"M","0004","1997","","1-1 ","2004","",1,"1","2",100,70,1,1,1,2,2,4,"","",1,2,1,1,7,2,NA,NA,"0","0","","0","",270,NA,5,NA,2,"1",1,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA Y PIES MAYORES.
13,[PIESMAY 004-026] ENTRA POR CORRECCION DE PTE.",7,990,"07/16/04 12:45:44","","07/16/04 14:42:24","",NA,"130","363","21","10",422015,38,2,422015,39,1,"T",99,"A1",31,68,1,26,4-07-16,2004,11
"4110","13_229",26,180136.516666667,179.526775807658,26,23,NA,180136.516666667,4970.25,NA,179.526775807658,31.8309886183791,NA,"13_229_A_1",6725.85960085139,2802.82465114367,18.5106766666667,211.357764426037,0,0,31.8309886183791,31.8309886183791,0,14.1471060526129,42.4413181578388,70.7355302630646,20.3718327157626,31.8221552878179,13.2610441767068,33.3931280957035,14.4650537634409,229,"A","1",1,7,4,3,NA,NA,NA,NA,NA,NA,NA,3,"5",1,"IFN3","13_229",13,NA,NA,0,1984,"M","0004","1997","","3-4 ","2004","",1,"1","1",100,60,2,2,1,2,2,4,"","",1,2,1,1,7,3,NA,NA,"0","0","","0","",100,NA,1.5,NA,2,"2",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, SILICONA Y PIES MAYORES. SE HA CLASIFICADO COMO BOSQUE PORQUE LA ESTRUCTURA DE LA PLANTACION TIENDE A NATURALIZARSE.
13,[PIESMAY 007-026] DIAMETRO Y ALTURA COMPROBADOS.
13,[PIESMAY 012-026] P. E. COMPROBADO.
13,[PIESMAY 013-026] DIAMETRO COMPROBADO.
13,[PIESMAY 014-023] DIAMETRO Y ALTURA COMPROBADOS.",7,990,"07/09/04 09:59:35","","07/09/04 10:51:23","",NA,"130","275","370","10",422015,20,20,422015,21,19,"T",99,"A1",51,68,1,26,4-07-09,2004,11
"4112","13_230",26,431691.347222222,1149.4523667748,26,23,NA,431691.347222222,8145.0625,NA,1149.4523667748,31.8309886183791,NA,"13_230_A_1",25347.5467532922,14203.6944768234,43.9836409722222,1181.28335539318,0,0,190.985931710274,509.295817894065,424.413181578388,56.5884242104517,0,0,0,21.4576347305389,12.0239520958084,21.7732673743673,12.6875,230,"A","1",1,10,4,2,40,5,3,NA,NA,NA,NA,2,"1",1,"IFN3","13_230",13,NA,NA,0,1984,"M","0005","1997","","3-4 ","2004","",1,"1","2",100,90,1,1,1,2,2,4,"","",1,2,1,1,9,2,NA,NA,"0","0","","0","",266,NA,1,NA,2,"1",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, SILICONA Y PIES MAYORES.
13,[CLAESP. RESTO DE ESPECIES=0%] HAY POCA REPRESENTACION DE P. PINONERO COMO PARA ASIGNARLE OCUPACION. ES PROBABLE QUE EL PINAR HAYA SIDO SEMBRADO POR LA IRREGULAR ESTRUCTURA DE LA MASA.
13,[PIES MAYORES] A 86 G. Y 13.3 M. NO ENTRA UN P. PINASTER POR DIAMETRO. A 102 G. Y 13.1 M. NO ENTRA UN P. PINASTER POR DIAMETRO. A 297 G. Y 14.9 M. NO ENTRA UN P. PINASTER POR DIST. LATERAL.
13,[RIESGOS] EN EL MODELO DE COMBUSTIBLE HAY MATORRAL.",7,990,"07/08/04 11:56:12","","07/08/04 14:29:09","",NA,"130","359","51","10",422015,18,22,422015,19,21,"T",99,"A1",40,68,1,26,4-07-08,2004,11
"4120","13_24",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13_24_A_3E",5705.35103219313,2755.14890374637,12.0576451388889,215.743367302347,0,0,0,31.8309886183791,84.8826363156775,99.0297423682904,0,0,0,26.4450819672131,12.7704918032787,26.6758079448064,13.125,24,"A","3E",2,4,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","13_24",13,NA,NA,0,1997,"","2-2 ","1984","J","0013","2004","",1,"1","2",100,50,1,3,2,2,2,4,"","",1,2,1,1,7,0,NA,NA,"0","4","1","4","",94,NA,5,NA,1,"1",1,"PARCELA DESPLAZADA DEL CRUCE DE COORDENADAS 8 MTS RUMBO 88 GRADOS POR TOCAR TESELA DISTINTA.
13,PINAR DE PINASTER CON SUBPISO DE ENCINA EN EL QUE ALGUNOS DE LOS PINOS SON DE SEMILLA.
13,HAY DAPHNE GNIDIUM EN LA PARCELA.
13,CON RUMBO 275 NO ENTRA 045 POR DIAM.",20,990,"04/14/04 13:59:58","","04/14/04 15:30:40","",15,"130","350","212","10",448418,24,16,448418,25,15,"T",99,"A3E",36,17,1,26,4-04-14,2004,11
"4124","13_24",26,278081.409722222,519.906147433525,26,NA,NA,278081.409722222,NA,NA,519.906147433525,NA,NA,"13_24_A_3C",7701.68453504247,3800.26636338315,15.7504958333333,304.162780131178,0,0,0,63.6619772367581,127.323954473516,113.176848420903,0,0,0,25.3209302325581,12.4941860465116,25.6772872670644,13.25,24,"A","3C",1,6,4,2,25,4,4,NA,NA,NA,NA,2,"2",1,"IFN3","13_24",13,NA,NA,0,1984,"J","0013","1997","","2-2 ","2004","",1,"1","2",95,55,1,3,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",82,NA,3.5,NA,1,"1",1,"PARCELA ENCONTRADA POR PIES DEL IFN2. CLASIFICADA COMO A3C POR TOCAR TESELA DISTINTA.
13,PINAR DE PINASTER CON SUBPISO DE ENCINA, DISTRIBUIDO DE FORMA IRREGULAR POR SU VARIADO EXITO DE IMPLANTACION.
13,HAY REGENERACION DE ENCINA. HAY ACABALLONADOS Y PODAS.
13,HAN ABIERTO UN CORTAFUEGOS A 40 MTS DE LA PARCELA.
13,EN MATORRAL HAY CISTUS LADANIFER, THYMUS, ERICA SP, LAVANDULA STOECHAS Y ROSMARINUS OFFICINALIS.
13,HAY ALGUNA ZONA DESBROZADA.
13,[PIESMAY 006-026]DISTANCIA COMP.
13,CON RUMBO 37 NO ENTRA 026 POR DIAM.",20,990,"04/14/04 12:16:00","","04/14/04 13:34:56","",18,"130","","","",NA,NA,NA,NA,NA,NA,"T",99,"A3C",36,17,1,26,4-04-14,2004,11
"4131","13_259",26,259031.159722222,477.464829275686,26,NA,NA,259031.159722222,NA,NA,477.464829275686,NA,NA,"13_259_A_1",12320.1841447436,5243.27118074966,25.9031159722222,477.464829275686,0,0,0,95.4929658551372,226.353696841807,99.0297423682904,42.4413181578388,14.1471060526129,0,25.8033333333333,10.9814814814815,26.2821186219692,10.75,259,"A","1",1,10,4,2,35,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_259",13,NA,NA,0,1984,"L","0005","1997","","3-2 ","2004","",1,"1","2",90,75,1,1,3,2,2,4,"","",1,2,1,1,5,3,NA,NA,"0","3","","0","",371,NA,3.5,NA,1,"1",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, CROQUIS, SILICONA Y PIES MAYORES.
13,[PIESMAY 003-026] DIAMETRO Y ALTURA COMPROBADOS.
13,[PIESMAY 005-026] DIAMETRO Y ALTURA COMPROBADOS.
13,[REGENERACIÓN] NO HAY. ",7,990,"04/23/04 13:37:00","","04/23/04 15:37:42","",120,"130","252","94","10",423146,4,36,423146,5,35,"T",99,"A1",35,6,1,26,4-04-23,2004,11
"4132","13_260",26,231354.888888889,498.685488354605,26,NA,NA,231354.888888889,NA,NA,498.685488354605,NA,NA,"13_260_A_1",11997.0996102671,6187.59050976158,23.1354888888889,498.685488354605,0,0,0,159.154943091895,268.795014999645,56.5884242104517,14.1471060526129,0,0,24.0574468085106,12.4078014184397,24.3041834533344,13.25,260,"A","1",1,8,4,2,35,5,3,NA,NA,NA,NA,3,"5",1,"IFN3","13_260",13,NA,NA,0,1984,"L","0005","1997","","3-2 ","2004","",1,"1","2",10,80,1,3,2,1,2,4,"","",1,2,1,1,7,3,NA,NA,"0","3","1","0","",35,NA,3,NA,2,"1",1,"PARCELA ENCONTRADA POR PIES DEL IFN2. 
13,PINAR DE PINASTER CON SUBPISO DE ENCINA Y QUEJIGO.
13,LOS PINOS HAN SIDO AFECTADOS LEVEMENTE POR UNA PLAGA DE PROCESIONARIA.
13,EL GUARDA NOS ACOMPANO A LA ENTRADA DE LA FINCA.
13,CON RUMBO 289 NO ENTRA 26 POR DISTANCIA LATERAL.",20,990,"07/23/04 11:31:46","","07/23/04 12:56:49","",NA,"130","200","91","10",371737,34,6,371737,35,5,"T",99,"A1",35,6,1,26,4-07-23,2004,11
"4134","13_263",26,234942.5,1209.5775674984,26,NA,NA,234942.5,NA,NA,1209.5775674984,NA,NA,"13_263_A_1",18544.7339690676,8183.74717378526,23.49425,1209.5775674984,0,254.647908947033,636.619772367581,318.309886183791,0,0,0,0,0,15.3315789473684,6.76578947368421,15.726026031291,7.25,263,"A","1",1,10,3,2,25,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_263",13,NA,NA,0,1984,"M","0004","1997","","3-3 ","2004","",1,"1","2",100,75,1,1,1,2,2,4,"","",1,2,1,1,7,3,NA,NA,"0","0","","0","",34,NA,5.5,NA,2,"2",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, CROQUIS Y PIES MAYORES.",7,990,"06/02/04 10:02:48","","06/02/04 11:37:46","",95,"130","1","390","10",422016,30,10,422016,31,9,"T",99,"A1",25,41,1,26,4-06-02,2004,11
"4135","13_266",26,149093.9375,1050.42262440651,26,NA,NA,149093.9375,NA,NA,1050.42262440651,NA,NA,"13_266_A_1",13650.7194689919,6573.09914969528,14.90939375,1050.42262440651,0,509.295817894065,381.971863420549,159.154943091895,0,0,0,0,0,12.9954545454545,6.25757575757576,13.4432110837562,7.5,266,"A","1",1,10,4,2,35,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_266",13,NA,NA,0,1984,"M","0003","1997","","3-3 ","2004","",1,"1","2",100,60,1,1,2,2,2,4,"","",1,2,1,1,7,2,NA,NA,"0","0","","5","",347,NA,7,NA,2,"1",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, SILICONA Y PIES MAYORES.
13,[PIESMAY 004-026] ENTRA POR CORRECCION DE PTE.
13,[PIES MAYORES] A 184 G. Y 1.7 M. NO ENTRA UN P. PINASTER POR DIAMETRO. A 218 G. 8.6 M. NO ENTRA UN P. PINASTER POR DIAMETRO. EL COD. 311 ES PROCESIONARIA.
13,[MATORRAL] EL COD. 0155 ES G. HIRSUTA. HAY ERICA SP. Y LAVANDULA STOECHAS FUERA DE LOS 10 M.
13,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] FOTO A 5 M. POR LA DIFICULTAD DEL TERRENO.",7,990,"05/25/04 13:55:27","","05/25/04 16:01:46","",126,"130","76","169","5",422016,6,34,422016,7,33,"T",99,"A1",35,41,1,26,4-05-25,2004,11
"4136","13_267",23,45802.3125,477.464829275686,26,23,NA,72703.5625,45802.3125,NA,604.788783749202,477.464829275686,NA,"13_267_A_1",12633.7193826347,4535.91587811902,11.8505875,1082.25361302489,0,891.267681314614,190.985931710274,0,0,0,0,0,0,11.6735294117647,4.19117647058824,11.8075686096075,5.125,267,"A","1",2,4,3,2,30,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_267",13,NA,NA,0,1984,"M","0004","1997","","3-3 ","2004","",1,"1","2",90,60,1,2,3,2,2,4,"","",1,2,1,1,7,3,NA,NA,"0","0","","0","",139,NA,7.2,NA,2,"3",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA,CROQUIS, SILICONA Y PIES MAYORES.
13,[PIES MAYORES] A 22 G. 10.0 M. NO ENTRA UN P. PINASTER POR DIST. LATERAL. A 34 G. Y 8.7 M. NO ENTRA UN P. PINONERO POR DIAMETRO.
13,[PIESMAY 003-026] ENTRA POR CORRECCION DE PTE.
13,[PIESMAY 004-026] ENTRA POR CORRECCION DE PTE.
13,[MATORRAL] COD. 0155 ES G. HIRSUTA.",7,990,"06/04/04 09:39:20","","06/04/04 10:20:22","",41,"130","111","8","10",422016,36,4,422016,37,3,"T",99,"A1",30,41,1,26,4-06-04,2004,11
"4138","13_268",26,94785.0625,491.611935328299,26,NA,NA,94785.0625,NA,NA,491.611935328299,NA,NA,"13_268_A_1",7418.21189751324,2963.81871802241,9.47850625,491.611935328299,0,127.323954473516,190.985931710274,159.154943091895,14.1471060526129,0,0,0,0,15.0895683453237,6.02877697841727,15.6680085781747,6.2741935483871,268,"A","1",1,10,3,2,30,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_268",13,NA,NA,0,1984,"M","0004","1997","","3-3 ","2004","",1,"1","2",100,50,1,1,3,2,2,4,"","",1,2,1,1,7,2,NA,NA,"0","0","","4","",221,NA,5,NA,2,"1",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, CROQUIS, SILICONA Y PIES MAYORES.
13,[PIESMAY 008-026] DIAMETRO Y ALTURA COMPROBADOS.
13,[PIESMAY 012-026] DIST. COMPROBADA.
13,[PIES MAYORES] A 356 G. Y 8.1 M. NO ENTRA UN P. PINASTER POR DIAMETRO.
13,[MATORRAL] COD. 0155 ES G. HIRSUTA.",7,990,"06/04/04 12:02:32","","06/04/04 13:48:33","",106,"130","320","26","10",421980,0,40,421980,1,39,"T",99,"A1",30,41,1,26,4-06-04,2004,11
"4139","13_270",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13_270_A_1",10599.5423710946,5096.4949554538,16.5804993055556,544.663583025597,0,0,159.154943091895,286.478897565412,99.0297423682904,0,0,0,0,19.4607142857143,9.35714285714286,19.6874601628127,10.3648648648649,270,"A","1",2,2,2,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","13_270",13,NA,NA,0,1984,"M","0005","1997","","3-3 ","2004","",1,"1","2",100,80,1,3,2,2,2,4,"","",1,2,1,1,7,1,NA,NA,"0","0","","5","",49,NA,7.2,NA,2,"2",3,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, SILICONA Y PIES MAYORES.
13,[MATORRAL] COD. 0102 ES E. UMBELLATA.
 COD. 2103 ES A. TELONENSIS.
13,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] COORDENADAS: X: 371941, Y: 4337070.
13,",7,990,"05/24/04 11:13:00","","05/24/04 20:50:58","",NA,"130","386","76","10",422016,0,40,422016,1,39,"T",99,"A1",30,41,1,26,4-05-24,2004,11
"4141","13_271",26,280623.652777778,1046.88584789336,26,NA,NA,280623.652777778,NA,NA,1046.88584789336,NA,NA,"13_271_A_1",18812.114273462,9844.61742436202,28.0623652777778,1046.88584789336,0,127.323954473516,350.14087480217,427.949958091541,127.323954473516,14.1471060526129,0,0,0,17.9695945945946,9.40371621621622,18.474280423393,11.375,271,"A","1",1,7,4,2,25,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_271",13,NA,NA,0,1984,"M","0003","1997","","3-3 ","2004","",1,"1","2",100,80,1,3,3,2,2,4,"","",1,2,1,1,7,3,NA,NA,"0","0","","5","",214,NA,6.5,NA,2,"2",3,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, CROQUIS, SILICONA Y PIES MAYORES.SUBPISO FORMADO POR MADRONO.
13,[PIESMAY 002-026] ENTRA POR CORRECCION DE PTE.
13,[PIES MAYORES] A 304 M Y 12.6 M. NO ENTRA UN P. PINASTER POR DIAMETRO. A 354 G. Y 12.4 M. NO ENTRA UN P. PINASTER POR DIAMETRO.",7,990,"05/24/04 12:58:27","","05/24/04 16:11:11","",193,"130","306","230","10",422016,2,38,422016,3,37,"T",99,"A1",25,41,1,26,4-05-24,2004,11
"4143","13_272",26,394164.833333333,1460.68869993228,26,NA,NA,394164.833333333,NA,NA,1460.68869993228,NA,NA,"13_272_A_1",26055.4325723998,15980.9246746829,39.4164833333333,1460.68869993228,0,254.647908947033,381.971863420549,541.126806512444,212.206590789194,70.7355302630646,0,0,0,17.8377723970944,10.9406779661017,18.5359633428102,12.75,272,"A","1",1,8,4,2,30,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_272",13,NA,NA,0,1984,"M","0004","1997","","3-3 ","2004","",1,"1","2",95,80,1,3,1,2,2,4,"","",1,2,1,1,6,2,NA,NA,"0","0","","5","",193,NA,6.5,NA,2,"3",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, CROQUIS, SILICONA Y PIES MAYORES. SUBPISO FORMADO POR MADRONO.
13,[PIESMAY 003-026] DIAMETRO Y ALTURA COMPROBADOS.
13,[PIESMAY 006-026] ENTRA POR CORRECCION DE PTE.
13,[PIESMAY 016-026] ENTRA POR CORRECCION DE PTE.
13,[PIESMAY 022-026] ENTRA POR CORRECCION DE PTE.
 DIAMETRO Y ALTURA COMPROBADAS.
13,[PIESMAY 046-026] ENTRA POR CORRECCION DE PTE.",7,990,"05/25/04 11:09:55","","05/25/04 13:01:54","",112,"130","23","306","10",422016,4,36,422016,5,35,"T",99,"A1",30,41,1,26,4-05-25,2004,11
"4150","13_3",26,76233.5625,268.795014999645,26,NA,NA,76233.5625,NA,NA,268.795014999645,NA,NA,"13_3_A_1",5058.47460793741,1722.41016190562,7.62335625,268.795014999645,0,0,95.4929658551372,159.154943091895,14.1471060526129,0,0,0,0,18.8190789473684,6.40789473684211,19.002798443498,7.29032258064516,3,"A","1",1,8,3,2,1,3,3,NA,NA,NA,NA,2,"2",1,"IFN3","13_3",13,NA,NA,0,1984,"M","0013","1997","","4-4 ","2004","",1,"1","2",100,50,1,3,3,2,2,4,"","",1,2,1,1,6,1,NA,NA,"0","0","","5","",173,NA,6.2,NA,1,"3",1,"PARCELA LOCALIZADA POR FOTO AEREA ORTOFOTO Y PIES DEL IFN2
13,[PIESMAY 001-026] COMPR FORMA
13,[PIESMAY 002-026] CMPR FORMA
13,[PIESMAY 003-026] COMPR FORMA
13,[PIESMAY 004-026] COMPR FORMA
13,[PIESMAY 007-026] COMPR FORMA
13,[PIESMAY 008-026] ENTRA POR CORRECCION DE PENDIENTE, COMPR FORMA",20,990,"05/07/04 09:13:53","","05/07/04 11:01:07","",48,"130","240","40","10",423174,2,38,423174,3,37,"T",99,"A1",1,17,1,26,4-05-07,2004,11
