"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"27901","24_1453_A_4",25,61764.2569444444,102.566518881444,26,25,43,89703.5766666667,61764.2569444444,7569,95.0685526735588,102.566518881444,127.323954473516,"24_1453_A_4",7179.64924814803,3268.75958898648,15.9036833611111,324.959026028519,0,127.323954473516,0,31.8309886183791,14.1471060526129,70.7355302630646,70.7355302630646,0,10.1859163578813,22.0940139312146,10.0589899869395,24.9625884855866,12.9119170984456,1453,"A","4",2,4,4,2,30,1,3,NA,NA,NA,NA,3,"5",1,"IFN3","24_1453",24,NA,NA,0,1997,"","2-4","1984","K","0009","2002","051",1,"1","1",95,85,1,3,1,2,2,4,"12/18/02 00:00:00","12/30/99 14:54:00",1,2,1,1,7,3,NA,NA,"0","N","","0","",120,0,5,0,1,"1",1,"PARCELA NO ENCONTRADA PORQUE NO COINCIDE LA REALIDAD DEL TERRENO CON LAS REFERENCIAS DEL IFN2. PINCHADA EN EL CRUCE DE COORDENADAS. ANTIGUO BOSQUE DE  PLANTACIONES AHORA     NATURALIZADO. SUBPISO DE REBOLLO .NO SE  DESPLAZA PORQUE NO HAY DIFERENCIA DE TESELAS (EL ROBLE ES SUPBISO DE PINAR). CON RUMBO 326 NO ENTRA 026 POR DIAMETRO.",20,66,"12/18/02 00:00:00","12/30/99 14:14:24","12/18/02 00:00:00","12/30/99 15:03:43",49,"188","271","070","10",355217,38,3,355217,37,4,"D",4,"A4",30,51,1,26,2-12-18,2002,10
"27991","24_1587_A_4",26,12432.25,127.323954473516,26,NA,NA,12432.25,NA,NA,127.323954473516,NA,NA,"24_1587_A_4",1419.66209237971,560.225399683472,1.243225,127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,11.15,4.4,11.15,4.4,1587,"A","4",1,10,2,2,15,5,3,NA,NA,NA,NA,1,"1",1,"IFN3","24_1587",24,NA,NA,0,1997,"","4-2","1985","M","0013","2003","047",1,"1","1",70,60,1,1,3,3,2,4,"01/24/03 00:00:00","12/30/99 15:13:00",1,2,1,1,3,1,NA,NA,"0","C","1","0","",95,0,0.2,0,2,"2",1,"REJON NO LOCALIZADO POR ESTAR CORTADOS LOS PIES MAYORES IFN2 Y EL LUGAR DEL PINCHAZO ESTAR LLENO DE MATORRAL Y REGENERACION DONDE NO SE OBSERVAN LOS TOCONES. CRUCE DE    COORDENADAS LOCALIZADO DESDE ANTIGUA VIA DE SACA Y RINCON DE CLARO, 10 M RUMBO 370 GRADOS. PARCELA DESPLAZADA POR ESTAR A CABALLO ENTRE DOS TESELAS, 10 M RUMBO 370 GRADOS. DESBROZE EN CALLES CON TRACTOR, Y CLARAS DE REGENERACION DEJANDO  SOLAMENTE LOS PIES DOMINANTES. HAY PODA MONOPODICA HASTA  1.3 M.",25,52,"01/24/03 00:00:00","12/30/99 14:37:36","01/24/03 00:00:00","12/30/99 15:25:38",48,"047","250","050","10",353120,8,33,353120,7,34,"D",5,"A4",15,47,1,26,3-01-24,2003,11
"27997","24_1597_A_1",21,131096.576388889,484.538382301992,26,21,NA,214000.165555556,131096.576388889,NA,287.610666049621,484.538382301992,NA,"24_1597_A_1",17367.899878528,11174.7424825347,34.5096741944444,772.149048351613,0,0,254.647908947033,190.985931710274,141.471060526129,113.176848420903,14.1471060526129,42.4413181578388,15.278874536822,22.4929369732503,14.4722609014291,23.8547526997236,15.338418079096,1597,"A","1",1,5,3,1,40,7,3,NA,NA,NA,NA,1,"1",1,"IFN3","24_1597",24,NA,NA,0,1985,"M","0013","1997","","4-4","2003","047",1,"1","1",100,80,1,2,2,2,1,4,"01/29/03 00:00:00","12/30/99 15:30:00",1,2,1,1,4,3,NA,NA,"0","0","","0","",4,0,3.5,0,2,"2",2,"REJON LOCALIZADO POR FOTOS AEREAS Y PIES IFN2. LA EDAD ESTA CALCULADA EN FUNCION DE LA ESTIMADA EN IFN2. PIE N.5, ALTURA COMPROBADA. PIE CON RUMBO 277 G, NO ENTRA POR DISTANCIA PARA 15 M.",25,52,"01/29/03 00:00:00","12/30/99 13:59:34","01/29/03 00:00:00","12/30/99 15:41:08",102,"047","300","100","10",353107,34,7,353107,33,8,"D",5,"A1",40,47,1,26,3-01-29,2003,11
"28461","24_604_A_6C",26,113456.25,1305.07053335354,26,NA,NA,113456.25,NA,NA,1305.07053335354,NA,NA,"24_604_A_6C",13509.0715696401,7591.69078548341,11.345625,1305.07053335354,0,1177.74657888003,127.323954473516,0,0,0,0,0,0,10.3512195121951,5.81707317073171,10.520885152412,6.875,604,"A","6C",1,10,2,2,10,1,3,NA,NA,NA,NA,1,"1",1,"IFN3","24_604",24,NA,NA,0,1997,"","4-4","1985","M","0009","2003","072",1,"1","1",60,40,1,1,1,2,2,4,"01/13/03 00:00:00","12/30/99 16:33:00",1,2,1,1,7,2,NA,NA,"0","0","","0","",140,0,6.8,0,2,"2",3,"NO ENCONTRADO REJON POR NO ENCONTRAR    LAS REFERENCIAS EN EL CROQUIS NI EL PIE QUE ENTRO EN IFN2. AL PRODUCIRSE UN  FUEGO HACE 10 O 11AÑOS Y LA MASA   ANTERIOR DE PINOS ESTA QUEMADA Y LOS    PINOS ESTAN PODRIDOS EN EL SUELO,   EXISTIENDO ACTUALMENTE NUEVOS PIES  MAYORES Y NUEVA   REGENERACION.

LA   PARCELA SE HA DESPLAZADO 25MTS. Y  50G.   POR ESTAR EL CRUCE DE COORDENADAS  A   CABALLO DE DOS TESELAS.
PIE 2 ESTA   INCLINADO MAS DE 50 GRADOS Y  A 3 M. DE   ALTURA SE ENDEREZA.
A 9,8 M. Y 273 G.   UN PINO NO ENTRA POR  POCOS MM. DE   DIAMETRO.
COMPROBADOS DIAMETROS DE LOS   PIES 9  Y11.
PIE 14 TIENE COMPROBADA LA   DISTANCIA  LATERAL, ENTRA POR  PENDIENTE  (5%).
EN LOS ALREDEDORES HAY   REPOBLACIONES DE  PINO RADIATA.",9,15,"01/13/03 00:00:00","12/30/99 13:38:19","01/13/03 00:00:00","12/30/99 15:36:47",118,"115","377","302","10",179582,36,5,179582,35,6,"D",2,"A6C",10,72,1,26,3-01-13,2003,10
"28528","24_680_A_1",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24_680_A_1",14203.3407991721,6382.113217985,24.8383083333333,671.987537499114,0,0,190.985931710274,254.647908947033,99.0297423682904,127.323954473516,0,0,0,21.1363157894737,9.49736842105263,21.6937912534294,10.1875,680,"A","1",2,2,3,2,25,1,2,NA,NA,NA,NA,2,"B",1,"IFN3","24_680",24,NA,NA,0,1984,"M","0009","1997","","4-4","2003","092",1,"1","2",100,75,1,2,1,3,2,4,"01/24/03 00:00:00","12/30/99 11:17:00",1,2,1,1,5,3,NA,NA,"3","0","","3","",235,0,2.2,0,1,"1",2,"ARBOL A 285 GRADOS NO ENTRA POR DM.
HAY  RESTOS DE CORTAS.
HAY UNA VIA DE SACA   EN LA PARCELA.",24,60,"01/24/03 00:00:00","12/30/99 10:26:57","01/24/03 00:00:00","12/30/99 12:32:40",126,"039","357","245","12",977940,34,7,977940,33,8,"D",1,"A1",25,92,1,26,3-01-24,2003,10
"28604","24_736_A_1",21,72009.9027777778,332.456992236404,26,21,25,121335.888888889,72009.9027777778,51821.5,498.685488354605,332.456992236404,254.647908947033,"24_736_A_1",17654.8809983583,7961.28393110792,24.5167291666667,1085.79038953804,0,127.323954473516,509.295817894065,350.14087480217,70.7355302630646,28.2942121052258,0,0,0,16.2599348534202,7.33224755700326,16.9556064349391,10,736,"A","1",2,2,3,1,40,7,4,NA,NA,NA,NA,2,"B",1,"IFN3","24_736",24,NA,NA,0,1984,"L","0005","1997","","3-2","2003","040",1,"1","2",100,75,1,2,2,2,2,4,"01/10/03 00:00:00","12/30/99 11:35:00",1,2,1,1,7,3,NA,NA,"0","M","N","4","",50,0,0.2,0,2,"2",2,"REJON ENCONTRADO POR PIES DEL IFN2. LA  EDAD DE LA MASA HA SIDO CALCULADA CON  LOS DATOS DEL IFN2. ARBOL N11 DISTANCIA   CORRECTA.LOS RESTOS DE PODA PERMANECEN  ESPARCIDOS POR LA MASA.HAY MUCHOS PIES TUMBADOS POR LA NIEVE Y EL  VIENTO.LEVANTAMIENTO DIFICULTADO POR LA  NIEVE.",8,5,"01/10/03 00:00:00","12/30/99 10:01:32","01/10/03 00:00:00","12/30/99 11:42:30",101,"134","020","250","09",977385,20,21,977385,19,22,"D",1,"A1",40,40,1,26,3-01-10,2003,10
"28612","24_744_A_1",26,100952.805555556,127.323954473516,21,26,NA,101468.506944444,100952.805555556,NA,293.552450591718,127.323954473516,NA,"24_744_A_1",10137.2856808254,4523.53716032298,20.24213125,420.876405065234,0,0,31.8309886183791,190.985931710274,84.8826363156775,70.7355302630646,28.2942121052258,14.1471060526129,0,24.0861344537815,10.7478991596639,24.7460501049828,12.4375,744,"A","1",1,5,4,1,50,7,4,NA,NA,NA,NA,2,"J",1,"IFN3","24_744",24,NA,NA,0,1984,"L","0005","1997","","3-2","2003","133",1,"1","2",100,70,1,2,2,2,2,4,"01/15/03 00:00:00","12/30/99 11:17:00",1,2,1,1,5,2,NA,NA,"3","O","","0","",305,0,1,0,2,"1",1,"REJON ENCONTRADO POR PIES DEL IFN2.LA   EDAD DE LA MASA SE HA ESTIMADO CON LOS   DATOS DEL IFN2.LOS RESTOS DE PODAS Y  CORTAS PERMANECEN ESPARCIDOS POR LA  PARCELA.EL MARCO DE PLANTACION SE HA PERDIDO CON LAS CORTAS.HA ESTADO PRESENTE EN EL  LEVANTAMIENTO VICTOR BARON.",8,5,"01/15/03 00:00:00","12/30/99 10:22:51","01/15/03 00:00:00","12/30/99 11:25:22",63,"134","105","319","11",977385,8,33,977385,7,34,"D",1,"A1",50,133,1,26,3-01-15,2003,10
"28622","24_751_A_1",21,112932.986111111,251.111132433879,26,21,25,165436.083333333,112932.986111111,84468.5833333333,604.788783749202,251.111132433879,279.405344539105,"24_751_A_1",21877.7921550632,10976.385908571,36.2837652777778,1135.30526072219,0,127.323954473516,318.309886183791,350.14087480217,226.353696841807,99.0297423682904,14.1471060526129,0,0,19.2704049844237,9.66822429906542,20.1722763238864,11.1875,751,"A","1",1,4,4,1,35,1,2,NA,NA,NA,NA,2,"B",1,"IFN3","24_751",24,NA,NA,0,1984,"L","0006","1997","","3-2","2003","061",1,"1","2",100,80,1,2,2,2,2,4,"01/20/03 00:00:00","12/30/99 14:47:00",1,2,1,1,7,3,NA,NA,"0","J","N","4","",75,0,2.5,0,2,"1",1,"REJON ENCONTRADO POR PIES DEL IFN2. LOS  RESTOS DE LAS PODAS Y LAS CORTAS  PERMANECEN EN LA PARCELA, AUNQUE EN EL MODELO DE COMBUSTIBLE ES MAS REPRESENTATIVO EL MATORRAL.",8,5,"01/20/03 00:00:00","12/30/99 13:30:00","01/20/03 00:00:00","12/30/99 14:52:51",83,"134","174","382","08",179376,34,7,179376,33,8,"D",1,"A1",35,61,1,26,3-01-20,2003,10
"28681","24_796_A_1",21,167027.972222222,664.913984472807,26,21,NA,217651.291666667,167027.972222222,NA,544.663583025597,664.913984472807,NA,"24_796_A_1",23187.8141755352,13434.4455852125,38.4679263888889,1209.5775674984,0,127.323954473516,381.971863420549,445.633840657307,113.176848420903,113.176848420903,28.2942121052258,0,0,19.1701754385965,11.1067251461988,20.1227617621357,14.3125,796,"A","1",1,5,4,2,35,7,3,NA,NA,NA,NA,2,"B",1,"IFN3","24_796",24,NA,NA,0,1984,"K","0004","1997","","1-3","2002","151",1,"1","2",100,80,1,2,3,2,1,4,"11/25/02 00:00:00","12/30/99 15:30:00",1,2,1,1,7,8,NA,NA,"0","2","4","5","",130,0,7,0,2,"2",2,"NO DOY OCUPACION AL REBOLLO AL NO SER   REPRESENTATIVO.
H PIE 1   COMPROBADO.
PIE 3 ENTRA POR   PENDIENTE.
PIE 7 ENTRA POR           PENDIENTE.
PIE 16,17,30 Y 33 ENTRAN  POR PENDIENTE.
H PIE 34   COMPROBADA. PIE 38 COMPROBADO RUMBO. 
PIE   A  15.8M Y 282G NO   ENTRA POR POCO.
PIE   A  12M 297G CON D   224, 221 NO ENTRA   POR   POCO.
PIE CON   D 125,122 A 376G Y  5.8M   NO  ENTRA   POR POCO.
PIE A 383G Y  3.4M  CON D   120,125 NO  ENTRAN POR  POCO.
LA EDAD   SE HA ESTIMADO SUMANDO 10  AÑOS  A LA   EDAD DEL IFN2.
NO HAY REGENERACION EN   LOS 5M.",15,17,"11/25/02 00:00:00","12/30/99 13:52:22","11/25/02 00:00:00","12/30/99 15:38:29",106,"021","399","290","10",977917,12,29,977917,11,30,"D",3,"A1",35,151,1,26,2-11-25,2002,9
"28736","24_831_A_1",21,295728.402777778,2210.48532072077,21,26,NA,295728.402777778,146998.479166667,NA,2210.48532072077,608.325560262355,NA,"24_831_A_1",38105.0533138872,24235.7610563825,44.2726881944444,2818.81088098312,0,1400.56349920868,859.436692696235,445.633840657307,99.0297423682904,14.1471060526129,0,0,0,13.518130489335,8.5978670012547,14.1413228046387,10.375,831,"A","1",1,6,3,2,30,7,3,NA,NA,NA,NA,2,"J",1,"IFN3","24_831",24,NA,NA,0,1984,"K","0009","1997","","2-1","2003","199",1,"1","2",100,85,1,2,2,1,1,4,"01/20/03 00:00:00","12/30/99 12:29:00",1,2,1,1,6,10,NA,NA,"0","G","N","5","",243,0,3,0,2,"2",2,"LA EDAD SE HA ESTIMADO SUMANDO 10 AÑOS A LA EDAD CALCULADA EN EL IFN2.
LOS PIES ESTAN CORTADOS Y  EN  EL SUELO.
PIE  20 ENTRA   JUSTO.
PIE  225G Y  10.4M CON D  222,218 NO  ENTRA  POR  POCO.
PIE 37 ENTRA POR PENDIENTE.
PIE A 241G Y 7.0M CON D 122,121 NO  ENTRA  POR  POCO.
RUMBO PIE 12 COMPROBADO.

PIE 43 ENTRA POR  PENDIENTE. 
PIE A 295G Y  11.6M CON D 226,222 NO  ENTRA POR MUY  POCO.",15,17,"01/20/03 00:00:00","12/30/99 10:03:24","01/20/03 00:00:00","12/30/99 12:38:55",156,"021","266","218","10",977919,26,15,977919,25,16,"D",3,"A1",30,199,1,26,3-01-20,2003,10
"28745","24_836_A_4",25,85199.4375,795.774715459477,25,26,21,85199.4375,30883.2222222222,20251.0625,795.774715459477,42.4413181578388,63.6619772367581,"24_836_A_4",11582.9430805768,6141.61241509058,13.6333722222222,901.878010854074,0,509.295817894065,286.478897565412,63.6619772367581,0,28.2942121052258,14.1471060526129,0,0,12.843137254902,6.80980392156863,13.8733967453865,10.1833333333333,836,"A","4",1,8,3,2,25,7,3,NA,NA,NA,NA,2,"J",1,"IFN3","24_836",24,NA,NA,0,1997,"","4-1","1984","L","0009","2002","079",1,"1","2",100,50,1,2,2,1,1,4,"12/11/02 00:00:00","12/30/99 13:08:00",1,2,1,1,7,2,NA,NA,"0","0","","4","",302,0,1.5,0,2,"2",2,"NO SE HA LOCALIZADO EL REJON    POSIBLEMENTE AL DESAPARECER ALGUNOS    PIES Y LA DIFICULTAD PRODUCIDA POR LA    NIEVE.
PIE A 22G Y 9.2M CON D 121,120   NO ENTRA  POR POCO.
PIE 6 TUMBADO EN EL   SUELO.",15,17,"12/11/02 00:00:00","12/30/99 11:49:47","12/11/02 00:00:00","12/30/99 13:13:32",84,"021","280","211","10",977421,8,33,977421,7,34,"D",3,"A4",25,79,1,26,2-12-11,2002,9
"28759","24_847_A_1",21,152143,732.112738222719,21,NA,NA,152143,NA,NA,732.112738222719,NA,NA,"24_847_A_1",11806.1136785568,5729.57795130823,15.2143,732.112738222719,0,31.8309886183791,541.126806512444,159.154943091895,0,0,0,0,0,16.1260869565217,7.82608695652174,16.2664231390657,8.75,847,"A","1",1,8,3,2,35,7,4,NA,NA,NA,NA,2,"B",1,"IFN3","24_847",24,NA,NA,0,1984,"L","0010","1997","","4-2","2003","068",1,"1","2",90,65,2,2,3,2,2,4,"01/15/03 00:00:00","12/30/99 18:27:00",1,2,1,1,7,3,NA,NA,"0","K","N","4","",135,0,1,0,2,"1",2,"REJON ENCONTRADO.EDAD DE LA MASA:LA     CALCULADA POR EL ANTERIOR CAPATAZ MAS     EL TIEMPO TRANSCURRIDO.COMPROBADOS     ARBOLES A 72,226,270 Y 328G.SP 043 EN   LOS ALREDEDORES.",16,14,"01/15/03 00:00:00","12/30/99 14:46:20","01/15/03 00:00:00","12/30/99 16:40:37",114,"188","280","380","07",179393,4,37,179393,3,38,"D",2,"A1",35,68,1,26,3-01-15,2003,10
"28844","24_924_A_1",26,101792.126666667,132.416912652457,21,26,NA,208334.743055556,101792.126666667,NA,682.597867038573,132.416912652457,NA,"24_924_A_1",17447.1236724226,11345.0736394082,31.0126869722222,815.01477969103,0,0,159.154943091895,381.971863420549,155.618166578742,70.7355302630646,42.4413181578388,0,5.09295817894065,21.4071254990453,13.9200833188683,22.011113584876,14.8010869565217,924,"A","1",1,5,4,2,40,7,3,NA,NA,NA,NA,2,"I",1,"IFN3","24_924",24,NA,NA,0,1984,"L","0004","1997","","3-2","2003","052",1,"1","2",100,85,1,2,2,2,2,4,"02/05/03 00:00:00","12/30/99 14:05:00",1,2,1,1,8,3,NA,NA,"0","K","V","4","",260,0,1.8,0,2,"2",2,"PINO PINASTER A 15,10M AL LATERAL SIN PENDIENTE Y 139G NO ENTRA POR DISTANCIA. PIE 22 ENTRA POR POCO Y DIAMETRO COMPROBADO.
24,PIE 25 ENTRA POR MEDIA DE SUS DIAMETROS. PIE SILVESTRE A 301G Y 10,10M AL FRENTE CON DIAMETRO 223-225 NO ENTRA POR MUY POCO. PIES 27 Y 28 ESPECIE COMPROBADO. PIE 36 DISTANCIA COMPROBADA ESTA TUMBADO ENCIMA DE OTRO PINO POR EL VIENTO. PINO PINASTER A 12,20M Y 382G CON DIAMETROS 222-224 NO ENTRA POR  MUY POCO. REJON ENCONTRADO POR EL CROQUIS Y PIES MAYORES. EDAD POR COMPARACION CON IFN2. A MAS DE 25 M HAY 045. NO HAY REGENERACION EN 5M. FUERA DE LOS 10M HAY ROSA CANINA. RUMBOS COMPROBADOS.",1,1,"02/05/03 00:00:00","12/30/99 11:55:42","02/05/03 00:00:00","12/30/99 14:30:16",155,"130","000","195","10",179343,10,31,179343,9,32,"",4,"A1",40,52,1,26,3-02-05,2003,10
"36926","27_1077_A_6C",28,79386.875,923.098669932993,28,NA,NA,79386.875,NA,NA,923.098669932993,NA,NA,"27_1077_A_6C",9520.64869575718,4790.56378706605,7.9386875,923.098669932993,0,763.943726841098,159.154943091895,0,0,0,0,0,0,10.3137931034483,5.18965517241379,10.4641835768986,6.25,1077,"A","6C",1,9,3,1,10,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_1077",27,NA,NA,0,1984,"J","0002","","","","1998","001",1,"1","2",100,50,1,1,1,2,1,4,"06/29/98 00:00:00","12/30/99 21:03:00",1,2,1,1,5,8,NA,NA,"1","0","","3","",155,0,2.5,0,2,"2",1,"- PARCELA NO ENCONTRADA DEBIDO A LA DESAPARICIÓN TOTAL DE LA MASA ANTERIOR CON DESTOCONAMIENTO TOTAL E IMPLANTACIÓN DE UNA REPOBLACIÓN DE PINO INSIGNE.
- PARCELA DESPLAZADA 10M Y 220G POR CAMBIO DE TESELA.
- ARBOL 10 MEDIDO POR ENCIMA DE 1.3M.
- ARBOL A 135G NO ENTRA POR DISTANCIA.
- DEJO UN 10% DE OCUPACIÓN PARA EL RESTO DE ESPECIES.",12,NA,"05/08/98 00:00:00","12/30/99 14:55:00","05/08/98 00:00:00","12/30/99 16:10:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",10,1,1,26,98-05-08,1998,9
"36947","27_1095_A_6C",28,40985.5,541.126806512444,28,26,NA,40985.5,7056,NA,541.126806512444,31.8309886183791,NA,"27_1095_A_6C",5818.70471943969,2801.12699841736,4.80415,572.957795130823,0,509.295817894065,63.6619772367581,0,0,0,0,0,0,10.1555555555556,4.88888888888889,10.3324193144146,5.33333333333333,1095,"A","6C",1,9,2,1,10,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_1095",27,NA,NA,0,1985,"K","0006","","","","1998","044",1,"1","2",100,70,1,2,1,3,1,4,"06/29/98 00:00:00","12/30/99 18:32:00",1,2,1,1,5,2,NA,NA,"1","4","","0","",150,0,1.5,0,2,"3",1,"- REJON NO ENCONTRADO, LA MASA DEL 2º INFO, TODA CORTADA, Y NUEVA PLANTACIÓN.
- ACCESO, LAS PISTAS ESTAN CON MUCHA AGUA.
- DEJO EL 10% OCUPACIÓN PARA EL RESTO DE ESPECIES.
- LOS PIES FUERON PLANTADOS EN SUBSOLADO.",9,NA,"04/29/98 00:00:00","12/30/99 12:45:00","04/29/98 00:00:00","12/30/99 13:40:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",10,44,1,26,98-04-29,1998,9
"36979","27_1131_A_4",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27_1131_A_4",1355.82327631729,526.979700459831,2.02591736111111,77.809083289371,0,0,63.6619772367581,0,0,14.1471060526129,0,0,0,17.425,6.77272727272727,18.2075190512052,6.77272727272727,1131,"A","4",3,1,2,4,0,NA,NA,NA,NA,NA,NA,2,"2",1,"IFN3","27_1131",27,NA,NA,0,1985,"M","0009","","","","1998","053",1,"1","2",100,70,1,2,2,3,2,4,"04/12/94 00:00:00","12/30/99 23:58:00",1,2,1,1,6,2,NA,NA,"2","4","","0","",30,0,12.2,0,1,"2",3,"- PARCELA EN LA QUE LA UBICACION ES COMPLEJA PORQUE NO SE PUEDE DESPLAZAR YA QUE DE UN PRADO ESTA A MAS 15 Ó 20M, DE UN ARROYO A 25 Ó 30M Y DE UNA LINEA ELECTRICA, LO MISMO MAS Ó MENOS, VER  CROQUIS. OPTO POR DEJARLA DONDE ESTA Y DONDE SE UBICO EN LA MISMAS CIRCUNSTANCIAS EN EL 2º IFNO Y CONSIDERANDO AHORA LAS DOS TESELAS DIFERENTES EN PRIMER LUGAR A LA HORA DE CLASIFICAR. - REJON NO LOCALIZADO, CORTA A MATARRASA  Y NUEVA PLANTACION DE PINO RADIATA Y EUCALIPTO. - DEJO UN 10% DE OCUPACION PARA LAS DEMAS ESPECIES. - ARBOL Nº2 INACCESIBLE (PEQUEÑO CORTADO PARA ACCEDER A EL, POR LO QUE SUPONE UN PELIGRO PARA LA INTEGRIDAD FISICA), LOS DATOS ESTAN TOMADOS A OJO. - HAY ACEBO EN LAS INMEDIACIONES DE LA PARCELA. - LAS PODAS SON AL PINO. - NO HE ENCAJADO LA PARCELA EN SU TESELA PORQUE NO VARIARIA NADA Y SE HUBIESE DESPLAZADO UNOS 5 Ó 6M, LO QUE NO SUPONE NADA.",9,NA,"05/08/98 00:00:00","12/30/99 10:10:00","05/08/98 00:00:00","12/30/99 11:30:00",NA,"053","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A4",10,53,1,26,98-05-08,1998,9
"37032","27_118_A_1",61,94397.8080555555,185.468560349755,61,26,NA,94397.8080555555,11072.125,NA,185.468560349755,63.6619772367581,NA,"27_118_A_1",5159.49909225912,4611.10774678866,10.5469933055556,249.130537586513,0,0,159.154943091895,0,28.2942121052258,14.1471060526129,14.1471060526129,28.2942121052258,5.09295817894065,20.7100227143668,18.5088018171494,23.2169898712681,22.1765389082462,118,"A","1",3,2,1,2,2,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_118",27,NA,NA,0,1985,"K","0008","1995","3","5904","1998","038",1,"1","2",100,30,1,2,2,2,2,4,"03/12/98 00:00:00","12/30/99 21:09:00",1,2,1,1,5,2,NA,NA,"1","0","","1","",347,0,8.2,0,3,"2",2,"rejón localizado por el croquis y el pie 3 del ifn 2.
27,10% de ocupación para el pino pinaster.
27,tocones 1, 2 y 4 podridos.
27,los pies 10 y 12 entran por corrección de pendiente.
27,altura comprobada 11
27,- ALTURA REGENERACION CATEGORIA 4 COMPROBADA.",23,NA,"03/12/98 00:00:00","12/30/99 11:24:00","03/12/98 00:00:00","12/30/99 12:54:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",10,38,1,26,98-03-12,1998,9
"37121","27_1278_A_6C",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27_1278_A_6C",1079.07051416305,588.873289440013,1.4383125,63.6619772367581,0,0,31.8309886183791,31.8309886183791,0,0,0,0,0,16.95,9.25,16.9606161444683,9.25,1278,"A","6C",3,1,2,4,0,NA,NA,NA,NA,NA,NA,3,"1",1,"IFN3","27_1278",27,NA,NA,0,1995,"31","6552","1984","M","0011","1992","020",1,"1","2",100,20,1,2,1,2,1,4,"12/14/92 00:00:00","12/30/99 18:35:00",1,2,1,1,5,2,NA,NA,"2","0","","0","",310,0,0.5,0,1,"1",1,"REJON NO LOCALIZADO CORTA A MATARRASA
27,ARBOL N.1 TIENE UNA POCA ENREDADERA
27,LOS PINOS FUERON PLANTADOS EN SUBSOLADO
27,CRECIMIENTO DEL HAYA CORRECTO.",9,NA,"05/20/98 00:00:00","12/30/99 14:45:00","05/20/98 00:00:00","12/30/99 15:15:00",NA,"056","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",6,20,1,26,98-05-20,1998,9
