"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"992","10_2510","26",22648.0902777778,205.133037762887,26,NA,NA,22648.0902777778,NA,NA,205.133037762887,NA,NA,2283.16607806607,792.237938946323,2.26480902777778,205.133037762887,0,127.323954473516,63.6619772367581,0,14.1471060526129,0,0,0,0,11.1301724137931,3.86206896551724,11.8564055872037,3.86206896551724,382,10,2510,0,911230,NA,NA,NA,NA,NA,"1",920106,NA,681,2,"0681L14","309","4380",90,17,"1","1","0","0","05",5,4,4,9,1,"00",80,26,9,0,1,3,72,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,26,2,2,20,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","05",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"G204",37,NA,"4.25",NA,"IFN2",20,17,26,"19911230",1991,10
"993","10_2511","26",178000.152777778,1414.71060526129,26,NA,NA,178000.152777778,NA,NA,1414.71060526129,NA,NA,16974.7588748789,8790.65802344235,17.8000152777778,1414.71060526129,0,891.267681314614,318.309886183791,190.985931710274,14.1471060526129,0,0,0,0,11.99875,6.21375,12.6570192976072,10.3548387096774,383,10,2511,0,911230,NA,NA,NA,NA,NA,"1",920106,NA,681,2,"0681L14","310","4380",90,17,"1","1","0","0","05",5,2,2,9,1,"00",95,26,9,0,1,1,72,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,26,2,2,20,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,4,0,NA,NA,"P204",252,NA,"1.50",NA,"IFN2",20,17,26,"19911230",1991,10
"1004","10_2513","26",24835.0625,350.14087480217,26,NA,NA,24835.0625,NA,NA,350.14087480217,NA,NA,3229.25379533456,1671.1269024649,2.48350625,350.14087480217,0,286.478897565412,63.6619772367581,0,0,0,0,0,0,9.22272727272727,4.77272727272727,9.50312149674086,5.21428571428572,385,10,2513,0,911230,NA,5,4,2,4,"1",920106,NA,681,2,"0681L14","312","4380",90,17,"1","1","0","0","07",7,3,4,9,1,"00",30,26,0,9,1,3,NA,68,NA,1,NA,3,NA,NA,NA,NA,NA,NA,26,2,2,20,68,2,2,15,NA,NA,NA,NA,26,68,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",155,NA,"4.25",NA,"IFN2",20,17,26,"19911230",1991,10
"1006","10_2515","26",288034.9375,1941.69030572112,26,NA,NA,288034.9375,NA,NA,1941.69030572112,NA,NA,26265.3402584555,20897.0440279659,28.80349375,1941.69030572112,0,763.943726841098,1114.08460164327,63.6619772367581,0,0,0,0,0,13.5270491803279,10.7622950819672,13.7431935463508,11.75,387,10,2515,0,911230,NA,NA,NA,NA,NA,"1",920106,NA,681,2,"0681M07","298","4379",90,213,"1","1","0","0","07",7,2,2,9,1,"00",95,26,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,22,NA,NA,NA,NA,NA,NA,NA,NA,26,45,44,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",355,NA,"1.25",NA,"IFN2",22,213,26,"19911230",1991,10
"1007","10_2516","26",233285.6875,2737.4650211806,26,NA,NA,233285.6875,NA,NA,2737.4650211806,NA,NA,27735.9319326246,15167.4660766576,23.32856875,2737.4650211806,0,2291.83118052329,413.802852038928,31.8309886183791,0,0,0,0,0,10.131976744186,5.5406976744186,10.4165719375538,7.875,388,10,2516,0,911230,NA,NA,NA,NA,NA,"1",920106,NA,681,2,"0681M08","299","4379",90,213,"1","1","0","0","07",7,2,4,9,1,"00",60,26,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,21,NA,NA,NA,NA,NA,NA,NA,NA,26,45,44,36,15,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,1,0,NA,NA,"01",230,NA,"5.00",NA,"IFN2",21,213,26,"19911230",1991,10
"1010","10_2529","26",10102.25,63.6619772367581,26,36,NA,10102.25,7921,NA,63.6619772367581,127.323954473516,NA,2034.00017271442,1018.59163578813,1.802325,190.985931710274,0,127.323954473516,63.6619772367581,0,0,0,0,0,0,10.65,5.33333333333333,10.9615236167241,5.33333333333333,400,10,2529,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,681,2,"0681M07","297","4378",90,213,"1","1","0","0","06",6,4,4,9,1,"00",50,36,0,5,1,3,NA,45,NA,4,NA,2,NA,26,NA,1,NA,3,36,1,2,20,45,3,6,NA,26,3,1,NA,45,36,26,43,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",235,NA,"5.00",NA,"IFN2",20,213,26,"19911230",1991,10
"1016","10_2530","26",108761.8125,778.090832893711,26,NA,NA,108761.8125,NA,NA,778.090832893711,NA,NA,10131.2731607531,4038.99877802099,10.87618125,778.090832893711,0,413.802852038928,318.309886183791,31.8309886183791,14.1471060526129,0,0,0,0,13.0206818181818,5.19090909090909,13.3406849524303,10.2741935483871,401,10,2530,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,681,2,"0681M07","298","4378",90,213,"1","1","0","0","07",7,5,4,9,1,"00",50,26,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,21,NA,NA,NA,NA,NA,NA,NA,NA,26,44,NA,NA,NA,NA,NA,2,2,"W","12",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",350,NA,"5.50",NA,"IFN2",21,213,26,"19911230",1991,10
"1017","10_2539","26",137819.625,1018.59163578813,26,NA,NA,137819.625,NA,NA,1018.59163578813,NA,NA,12920.1982802001,6668.59211555041,13.7819625,1018.59163578813,0,509.295817894065,381.971863420549,127.323954473516,0,0,0,0,0,12.684375,6.546875,13.1253392813291,9.375,410,10,2539,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,681,2,"0681M13","310","4378",90,17,"1","1","0","0","07",7,1,4,9,1,"00",75,26,9,0,1,3,72,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,26,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,26,68,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,2,4,1,0,NA,NA,"P204",32,NA,"5.75",NA,"IFN2",18,17,26,"19911230",1991,10
"1019","10_2540","26",27300.75,381.971863420549,26,NA,NA,27300.75,NA,NA,381.971863420549,NA,NA,3622.36650477154,1527.8874536822,2.730075,381.971863420549,0,381.971863420549,0,0,0,0,0,0,0,9.48333333333333,4,9.53952304887409,5,411,10,2540,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,681,2,"0681M14","311","4378",90,17,"1","1","0","0","05",5,3,3,9,1,"00",40,26,9,0,1,3,72,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,26,1,2,16,NA,NA,NA,NA,NA,NA,NA,NA,26,68,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"M702",21,NA,"3.50",NA,"IFN2",16,17,26,"19911230",1991,10
"1021","10_2548","26",40327.8125,445.633840657307,26,NA,NA,40327.8125,NA,NA,445.633840657307,NA,NA,4709.39476608918,2371.40865206924,4.03278125,445.633840657307,0,381.971863420549,63.6619772367581,0,0,0,0,0,0,10.5678571428571,5.32142857142857,10.7341660797927,5.75,418,10,2548,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,681,2,"0681M13","310","4377",90,17,"1","1","0","0","07",7,5,5,9,1,"00",75,26,9,9,1,3,72,68,1,1,1,3,NA,NA,NA,NA,NA,NA,26,1,2,18,68,3,6,NA,NA,NA,NA,NA,26,68,43,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,3,NA,1,NA,4,0,NA,NA,"P204",249,NA,"8.00",NA,"IFN2",18,17,26,"19911230",1991,10
"1022","10_2549","26",77156.6875,795.774715459477,26,NA,NA,77156.6875,NA,NA,795.774715459477,NA,NA,8662.80355249186,4169.85950900766,7.71566875,795.774715459477,0,636.619772367581,159.154943091895,0,0,0,0,0,0,10.886,5.24,11.1108370521757,6.75,419,10,2549,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,681,2,"0681M14","311","4377",90,17,"1","1","0","0","06",6,2,4,9,1,"00",70,26,9,9,1,3,72,68,1,1,1,2,NA,NA,NA,NA,NA,NA,26,1,2,10,68,3,6,NA,NA,NA,NA,NA,26,68,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,3,NA,1,4,1,0,NA,NA,"01",184,NA,"6.50",NA,"IFN2",10,17,26,"19911230",1991,10
"1023","10_2556","26",485136.409722222,3292.73893374566,26,NA,NA,485136.409722222,NA,NA,3292.73893374566,NA,NA,42679.5200559996,24678.9191534806,48.5136409722222,3292.73893374566,0,2037.18327157626,763.943726841098,350.14087480217,113.176848420903,14.1471060526129,14.1471060526129,0,0,12.9617078410311,7.49495166487648,13.6964603571795,11.875,426,10,2556,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,681,2,"0681M07","297","4376",90,213,"6","6","0","0","07",7,2,4,9,1,"90",70,26,0,9,4,4,NA,43,NA,1,NA,3,NA,NA,NA,NA,NA,NA,26,1,2,32,43,3,6,NA,NA,NA,NA,NA,26,43,68,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",280,NA,"5.25",NA,"IFN2",32,213,26,"19911230",1991,10
"1026","10_2566","26",48986.1736111111,116.713624934057,26,62,NA,48986.1736111111,14954,NA,116.713624934057,159.154943091895,NA,4328.48393562258,3200.78274440367,6.39401736111111,275.868568025952,0,127.323954473516,63.6619772367581,0,56.5884242104517,28.2942121052258,0,0,0,15.6903846153846,11.6025641025641,17.1787221174843,12.8333333333333,435,10,2566,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,682,2,"0682M03","316","4376",90,17,"6","6","0","0","06",6,3,4,9,1,"10",30,26,0,9,1,4,NA,62,NA,1,NA,3,NA,NA,NA,NA,NA,NA,26,1,2,35,62,1,2,30,NA,NA,NA,NA,26,62,68,45,44,NA,NA,2,1,"W","19",NA,NA,NA,"1",1,2,NA,1,NA,0,4,NA,NA,"P902",55,NA,"5.00",NA,"IFN2",35,17,26,"19911230",1991,10
"1030","10_2569","26",176647.652777778,919.56189341984,26,NA,NA,176647.652777778,NA,NA,919.56189341984,NA,NA,13821.3689357515,7078.85819107619,17.6647652777778,919.56189341984,0,254.647908947033,509.295817894065,127.323954473516,14.1471060526129,14.1471060526129,0,0,0,15.0303846153846,7.69807692307692,15.6393432628198,8.97142857142857,438,10,2569,0,911230,NA,NA,NA,NA,NA,"1",920107,NA,682,2,"0682M04","319","4375",90,17,"5","5","0","0","07",7,4,5,9,1,"10",70,26,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,32,NA,NA,NA,NA,NA,NA,NA,NA,26,68,45,93,NA,NA,NA,2,2,"W","19",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",255,NA,"7.50",NA,"IFN2",32,17,26,"19911230",1991,10
